Package Name;App Version Code;App Version Name;Reviewer Language;Device;Review Submit Date and Time;Review Submit Millis Since Epoch;Review Last Update Date and Time;Review Last Update Millis Since Epoch;Star Rating;Review Title;Review Text;Developer Reply Date and Time;Developer Reply Millis Since Epoch;Developer Reply Text;Review Link;;;;;;
com.pos.bisaaiacademy;;;id;beyond1;2021-08-28T12:00:52Z;1,63E+17;2021-08-28T12:00:52Z;1,63E+17;5;;Aplikasinya sangat membantu kita yang ingin belajar AI.;;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOHvD3K0k1e_cNc_5kGL8tLyUSlRMeWDcMR-td5dPCPscu_m5-eDWqYAj2Di5A7p9k2S_k6uCDwIc0TB&corpus=PUBLIC_REVIEWS;;;;;;
com.pos.bisaaiacademy;;;id;a20s;2021-08-28T12:28:54Z;1,63E+17;2021-08-28T12:28:54Z;1,63E+17;5;;"""Aplikasinya bagus banget buat belajar AI ga cuma AI ada data science"; IoT;" TI juga. Selain itu banyak tersedia course gratis maupun berbayar dan sertifikat nya bisa buat nambah portofolio.""";;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOFQdb0nU40dRj2EDXEI8FUbg7iJ9vqTDoKCs1vgng92wYU9MWPumwlSs2jkF-2lBJKxlkPyJU6sWKq7&corpus=PUBLIC_REVIEWS;;;;
com.pos.bisaaiacademy;65;2.0.0.6;en;2026;2021-06-13T06:25:22Z;1,62E+17;2021-08-28T13:54:47Z;1,63E+17;5;;great app for learning;;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOEOqY6PqBdcLyy0RHzhLqIBlG9KOTicsCC6Nh1TCDyn4aaf-OPYNm4cTe8agg7vWBtZMyboruh-263z&corpus=PUBLIC_REVIEWS;;;;;;
com.pos.bisaaiacademy;65;2.0.0.6;en;a71;2021-08-28T15:53:32Z;1,63E+17;2021-08-28T15:53:32Z;1,63E+17;5;;Keren bgt banyak course free=Ø;;;;;;;;;;
com.pos.bisaaiacademy;65;2.0.0.6;id;angelica;2021-08-28T15:56:41Z;1,63E+17;2021-08-28T15:56:41Z;1,63E+17;5;;Aplikasinya sangat berguna bagi mahasiswa jaman sekarang=ØMÜ;;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOHE3QynsOfLcIZ39MuVHQfWAcbA3ty1QuN2EsKct15wQMgkLkbUG_LtWs7YZ_KolSFLNLSTt8pxVJ9x&corpus=PUBLIC_REVIEWS;;;;;;
com.pos.bisaaiacademy;65;2.0.0.6;id;GIONEE_SW17G02;2021-08-28T06:09:37Z;1,63E+17;2021-08-28T16:08:20Z;1,63E+17;5;;Kereeen;;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOEukFlGfbZ_F31nsRZGMLqIvbbPNqz9QiRWAleRDrQodIeMW_DeRQ_ya_dF3eX9Tg6gFcgmCrzZ34s0&corpus=PUBLIC_REVIEWS;;;;;;
com.pos.bisaaiacademy;65;2.0.0.6;id;rosy;2021-08-29T07:03:29Z;1,63E+17;2021-08-29T07:03:29Z;1,63E+17;5;;"""Bisa mendalami AI";" dan mempelajari course lainnya tanpa biaya""";;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOGp6G80yBKouoXnd-DjMybLvSfHqoGOyqLUEQFP_xqV_dHqb_bZv1XIp43fM1FA7PytvPagcqP_G5nT&corpus=PUBLIC_REVIEWS;;;;;
com.pos.bisaaiacademy;65;2.0.0.6;id;y2s;2021-08-29T11:36:03Z;1,63E+17;2021-08-29T11:36:03Z;1,63E+17;5;;"""Aplikasinya sangat berguna dan bermanfaat . Berbagai fitur tersedia disini"; mulai dari silabus yang lengkap; soal evaluasi yang sesuai; tugas akhir yang berkaitan;" sampai ada sertifikat di akhir pembelajaran. Aplikasinya juga kompetibel digunakan di device manapun.""";;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOHZDVBHFWfTcFvMn0qKZfvtlV7yZIKcnrkVzn83GlyhfoqRHM-zDr1N7E4SRUg4TkxYYBMflQC2vxxY&corpus=PUBLIC_REVIEWS;;
com.pos.bisaaiacademy;65;2.0.0.6;en;lavender;2021-08-29T14:28:43Z;1,63E+17;2021-08-29T14:28:43Z;1,63E+17;5;;"""Nyaman banget aplikasinya"; aku jadi ketagihan hehe;" top markotop deh pokoknya!""";;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOG9Vodxel6mI8vZ_SAbA8Dt1gicF9F4GFGUkeTW8EMLVJvBf8CQa11DpPg-pRFVFInRIm52D3rNbQuV&corpus=PUBLIC_REVIEWS;;;;
com.pos.bisaaiacademy;65;2.0.0.6;id;ASUS_X00T_3;2021-08-30T09:29:10Z;1,63E+17;2021-08-30T09:29:10Z;1,63E+17;5;;Semoga bermanfaat;;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOGaFM3bykiECaiPyPKflO1WabIBqPe1IlfMWTJpC-lCtyqYAWzmcD-yJ_YXalJCCOViXMlwEHt2Chwg&corpus=PUBLIC_REVIEWS;;;;;;
com.pos.bisaaiacademy;65;2.0.0.6;id;CPH1725;2021-08-31T01:19:53Z;1,63E+17;2021-08-31T01:19:53Z;1,63E+17;5;;Bagus banget. Ada tugas akhir nya jadi makin seru;;;;http://play.google.com/console/developers/5503680119852528524/app/4974992186025108736/user-feedback/review-details?reviewId=gp:AOqpTOFXL07No2NU-ARsuOO20BSbpdBOLIYRbDR97PaFLudTt2IwCBXbLkeUzAFAUFUPwxDksMKhhwcCIrV0&corpus=PUBLIC_REVIEWS;;;;;;
